Nom du tiers_First name,Poste du tiers_ Title of first name,Compétences(details about title of first name to take into account)
Fa,Développeur Mobile Android Et Ios,Android|iOS|Java|Objective-C|Swift|Développement Mobile|Xcode|Git|Android Studio|JSON|Android SDK|Mac OS X|HTML|Eclipse|SQL|Windows|Linux|C#|CSS3|MVC|Merise|UML|XML|PHP|MySQL
Hu,"Stratégie Digitale, Site Internet, Référencement",Webdesign|HTML5|CSS3|JavaScript|PHP|MySQL|SEO|Stratégie de communication|Wordpress|jQuery|Développement Front-End
Ni,Chef De Projet Technique .Net,C#|.NET|JavaScript|CSS3|HTML5|ASP.NET MVC|SQL Server|Transact-SQL|ASP.NET|SQL|Bootstrap
Fa,Développeur Backend / Frontend Senior,AngularJS|C#|.NET|API|Windows Presentation Foundation|JavaScript|Développement Back-End|Développement web|Développement Front-End|Node.js|Développement|Développement produit
Th,"Zapier, Airtable, Apify & Webflow Consultant",Expert Zapier|Airtable|Apify|Webflow|Jotform|Node.js|JavaScript
Ya,Développeur Php,PHP|CSS3|MySQL|HTML5|jQuery|JavaScript|API|SEO|CSS|Adobe Photoshop|Wordpress|Bootstrap|HTML|Développement Front-End|Développement web|Intégration web|Responsive design|Intégration Responsive|Webdesign|Site vitrine|Sketch|Linux|Shopify
Yo,Chef De Projet Mobile,Android|iOS|Windows Phone|Développement Mobile|Mobile Design|Application Mobile|Android SDK|Android Wear|Développement web|Java|Symfony 2
El,Responsable Communication,Relations presse|Rédaction|Réseaux sociaux|Rédaction web|Conseil|Stratégie de communication|Communication|Commercial|Communication digitale|Blog|Community management|gestion de crise|Conception rédaction|Stratégie éditoriale|Correction
Ni,Fullstack Js / Lead Dev / Cto,Node.js|Angular|MySQL|API|WebRTC|DevOps|Amazon Web Services|Expertise CTO|Chatbot|AngularJS|Ionic|Phonegap|HTML5|CSS3|Websocket|MongoDB|IA|Architecture web|JavaScript|Start-up|Fullstack|Lean startup|Coaching|PostgreSQL|Redis|Git|Linux|Python|SAAS|MVC|Dette technique|Roadmap|NLP|Big Data|Microsoft Azure|React.js|React Native|ElectronJS|REST|Audit|Développement Front-End|Développement Back-End|Product management|Cloud computing|Stratégie SI
Pi,Dew Web Fullstack Symfony 4,Wordpress|Fullstack|Responsive design|Symfony|Développement web|CSS3|HTML5|PHP|IOTs|Amazon Web Services|Systèmes embarqués|Ajax|MySQL|JavaScript|jQuery|Bootstrap|Développement Front-End|CSS|React.js|Développement Back-End|AngularJS|Git
Ma,Développeur Web Full Stack Senior,PHP|Drupal|jQuery|Prestashop|Wordpress|Symfony 4|Vue JS|Bootstrap|responsive|JavaScript|MySQL|ASP.NET MVC|HTML5|CSS3|Développement Front-End|Développement web|CSS|SQL|Git|Développement Back-End|HTML
Ma,Designer Web & Print | Motion Designer,Graphisme|Webdesign|Intégration web|Montage vidéo|Communication digitale|Communication print|Identité visuelle|Adobe Photoshop|Adobe Illustrator|Adobe InDesign|Adobe Premiere|Design logo|Charte graphique|Graphisme print|Direction artistique|Affiche|Mise en page|Adobe After Effects|Flyer
Jo,Infographiste Webdesigner & Motion Designer,Communication|Graphisme|Webdesign|Motion design|Graphisme print|User Experience Design|Design logo|Adobe Photoshop|Adobe Illustrator|Adobe InDesign|Adobe After Effects|Adobe Lightroom|Adobe Premiere|Affiche|Flyer|Carte de visite|Kakémono|Communication print|Identité visuelle|Charte graphique|Illustration|Direction artistique|User Interface Design|Adobe Creative Suite|Adobe Dreamweaver|Design|Objets publicitaires|Publicité|Application Mobile|Développement web|Intégration web|Stratégie webmarketing|Webmarketing|Webmastering|Wordpress|Animation|Montage photo|Montage son|Montage vidéo
Th,Développeur Fullstack,Java|JavaScript|Node.js|Vue.js|Git|SQL|Python|REST|PHP|CSS|AngularJS|Oracle|MySQL|Spring boot|Développement Back-End|Développement Front-End|Développement web|HTML|Symfony|Angular
La,Social Media - Communication -Évènementiel,Réseaux sociaux|Community management|Communication digitale|Relations presse|Evénementiel|Gestion de projet|creation de contenu|Communication|Stratégie de communication|Rédaction SEO|Rédaction web|Rédaction|Marketing de contenu|Conception rédaction|Blog|Stratégie éditoriale|Facebook|Instagram|Brand content|Relecture|Correction
Fa,Ingénieur Fullstack - Expert React|Angular|Node,React.js|Angular|Webpack|GraphQL|Node.js|Scala|Docker|Typescript|Express|JavaScript|PWA|redux|Jest|Chai|Enzyme|Sinon|Gitlab|SASS|Bootstrap|Ant Design|PostgreSQL|MongoDB|Yarn|NPM
An,"Rédatrice, Chargée De Communication, C.M",Rédaction web|Community management|Stratégie de communication|Traduction Français Anglais|Réseaux sociaux|Growth hacking|Communication digitale
Yo,Chef De Projets R&D,Gestion de projet|Aéronautique|industrialisation|budgétisation|Planification|Anglais|Esprit d'équipe et forte capacité d'adaptation|Cotation fonctionnelle|Conception mécanique|Electronique|Modélisation 3D|2D|Analyse fonctionnlle|CATIA|Microsoft Project|DOORS|IFS|GEMINI|FRANCAIS|Arabe|Indicateurs de pilotages
Th,Expert Webflow | Designer Ux/Ui | Web-Designer,Webflow|User Interface Design|User Experience Design|Direction artistique|Design System|Webdesign|Motion Design|Identité visuelle|Branding|Responsive design|Prototype|Charte graphique|Design logo|Adobe Photoshop|Graphisme|E-commerce|Mobile Design|Product Design|digital|Wireframing|Interaction Design|Sketch|Développement Front-End
Fr,Fullstack Web Developer Junior - Ruby On Rails,Ruby|Ruby on Rails|Javascript|HTML5|CSS3|SQL|PostgreSQL|Bootstrap|Git|GitHub|Python|Perl|Blockchain|MySQL
Fr,Développeur Intégrateur / Graphiste Vidéo,Design Bannières|Animation|Animation 3D|Illustration 3D|Motion design|Serious Game|Photographie|Retouche photo|Montage vidéo|Adobe Photoshop|Adobe After Effects|Réalisation vidéo|Adobe Illustrator|Adobe InDesign|Design logo|Graphisme|Illustration|Webdesign|Identité visuelle|Charte graphique|Direction artistique|Graphisme print
Ya,"Consultant, Chef De Projet. Formateur, Coach.",Gestion de projet|Amélioration continue|Transfert d'activités|Lean Manufacturing|Formation|Coaching|Communication orale|Implantation d'ateliers|Résolution de problèmes|SMED|Brainstorming|Groupe de travail|Cahier des charges|Etude de besoin|Coaching relationnel|Achats|Achats techniques|Transfert de production|International|Planification|Prise de parole|Innovation|Développement produit|Amélioration process|Industrialisation|Plan d'expériences|Agréé Crédit Impôt Recherche CIR
Ge,Architecte & Lead Dev Senior - Java Soa Elk Scrum,Java|Elasticsearch|SOA|Scrum|Apache Tomcat|JMeter|Développement|Développement Back-End|Développement Front-End|DevOps|User Experience Design|redmine|elk|Méthode agile|Hibernate|JUnit|SQL|WebServices|MySQL|Alfresco|Liferay|Kibana|PostgreSQL|GitHub|UML|Oracle|PL/SQL|Bugzilla|XML|REST|Jboss|TDD|Maven|SOAP|CVS|LDAP|BPEL|Lucene|Mantis
Ba,Dév. Fullstack Reactjs Nodejs,JavaScript|React.js|Node.js|MongoDB|Elasticsearch|AngularJS|Symfony 2|Ruby on Rails|HTML5|CSS3|MySQL|PHP|jQuery|Développement Front-End|CSS|Wordpress|Bootstrap|Développement web|Développement Back-End|SQL|Git
Ma,Rédactrice - Community Manager - Service Client,Rédaction|Conception rédaction|Community management|SEO|Relecture|Service client|Recrutement|réécriture|Rédaction web|rédaction marketing|Ressources humaines|copywriter|articles|Correction|Communication digitale|Formation|Réseaux sociaux|Rédaction SEO|Blog|Stratégie de communication|Marketing de contenu|Traduction
Ol,Community Manager,Community management|Rédaction web|Réseaux sociaux|Blog|Marketing de contenu|Communication digitale|Stratégie de communication|Conception rédaction|Rédaction|Communication|Traduction Français Anglais
Jo,Webmaster Wordpress Salesforce Et Prestashop,Wordpress|Webmastering|Prestashop|SEO|Salesforce|création de boutique en ligne|création de site vitrine|Formation Wordpress|assistance wordpress|refonte site web|Audit SEO|WooCommerce|aide wordpress|E-commerce|Gestion de projet web|intégration respon|Formation SEO|Charte graphique|Infographie|Design Bannières|HTML5|CSS3|Webdesign|Mise en page|Visual composer|Google Analytics|Google AdWords|Réseaux sociaux|Rédaction SEO
Vi,Développeur Fullstack Php Symfony2 Reactjs,Fullstack|PHP|Développement web|Symfony 3|Laravel|Symfony 2|MySQL|Intégration web|Gestion de projet web|PHP 5|React.js|Zend 2|HTML5|CSS3|JavaScript|LESS|jQuery|PostgreSQL|MongoDB|Neo4j|Symfony|Zend|Git|Bootstrap|Laravel 5|Node.js|symfon
Ja,Vidéo Web Pro : Conception / Tournage / Montage,Conception rédaction|Réalisation vidéo|Direction artistique|gestion de production vidéo|Captation vidéo|Montage vidéo|colorisation|étalonnage|écriture|Adobe After Effects|Sound design|verte|interview|spot|développement durable|Express|Film d'entreprise|Vidéo|Tournage|Adobe Premiere|Post production|Motion design|Montage son
Be,Developpeur Web & Mobile Fullstack,angular2|HTML5|CSS3|C++|jQuery|JavaScript|C|PHP|AngularJS|Wordpress|Bootstrap 3|Microsoft Word|Microsoft Excel|Méthode agile|SEO|cakePHP|SQL|MySQL|MongoDB|Microsoft Powerpoint
Em,Community Manager -Réalisation Pitch Et Études,Instagram|Présentations Powerpoint|Design Bannières|Publicité
De,Développeur Fullstack,Angular|C#|JavaScript|SQL|Node.js|.NET|noSQL|HTML5|MySQL|jQuery|CSS3|Bootstrap
Cy,Développeur .Net C# / Data Scientist,Python|C#|CNTK|Cloud Azure|Jupyter|SQL Server|KERAS|C++|ARM mbded|Internet des objets|QT|STM32|Machine learning|Data science|Scikit-learn|Deep Learning
Ma,Webmaster Wordpress & Rédacteur Web,Wordpress|site web|Rédaction web|SEO|Stratégie de communication|Web analytics|Conception rédaction|Blog|Community management|Réseaux sociaux|Journalisme
Ph,Business Développer,Business development|Stratégie commerciale|Stratégie de communication|Formation Réseaux Sociaux|Rédaction web|Emailing|Gestion de projet|Réseaux sociaux|Business plan|SEO|Etude de marché|Evénementiel|linkedin|Community management|Rédaction|Rédaction SEO|Communication digitale|Blog
Ra,Consultant Développement Commercial,Prospection|Négociation|Vente|Gestion de projet|Conseil|Stratégie commerciale|Innovation|Développement|Développement International|Export
Au,Développeuse,Java|JavaScript|Vue.js|Angular|HTML5|CSS3|jQuery|PHP|Symfony 3|Ionic|SQL|E-commerce|Wordpress|MySQL|Bootstrap|Développement web|Développement Front-End
Ra,"Architecte, Data Engineer, Tech Lead",Spark|Hadoop|Terraform|DevOps|Amazon Web Services|Kubernetes|PostgreSQL|Cassandra|Scala|vert.x|Java|HBase|Python|Ansible|Docker|Elasticsearch|Node.js|Vega.js
Ni,Réalisateur Vidéo - Motion Designer - Monteur,Film d'entreprise|Publicité|vidéo d'entreprise|Réalisation vidéo|Montage vidéo|Motion design|Photographie|web série|Timelapse|prise de vue aérienne|Vidéo|visite virtuelle|drone|Adobe Premiere|Adobe After Effects|Montage photo|Post production|Immobilier|cadreur|Adobe Photoshop|Tournage|Animation
Jé,"Swift, Objective-C, Symfony, Vue.Js, Wordpress",Swift|Objective-C|Symfony|Vue.js|Wordpress|PHP|HTML5|CSS3|JavaScript|jQuery|MySQL|Bootstrap|Node.js|Développement Front-End|Développement web
Er,Développeur Intégrateur Web E-Commerce,Magento|PHP|jQuery|MySQL|CSS3|HTML5|JavaScript|Développement Front-End|Développement Back-End|SASS|Responsive design|Développement web|Wordpress|Montage son|Sound design
St,Ingénieur Architecte Et Développement Web,Java|PHP|AngularJS|Symfony 3|Symfony|Gestion de projet|Spring|JavaScript|Linux|Symfony 2|Ext.js|Wordpress|Drupal 7|Joomla|Prestashop|C#|E-commerce|SQL|MySQL|Oracle|HTML5|CSS3|LESS|SASS|Node.js|Bootstrap 3|phpMyAdmin|Angular|Spring boot
Fa,Consultante Marketing & Chef De Projet,Gestion de projet|stratégie marketing|Brand content|Site vitrine|Rédaction web|Anglais|Qualité de vie au travail|Espagnol
Th,Journaliste Rugby / Rédacteur Web,rédacteur sportif|rugby|Journalisme|Presse|Rédaction SEO|Rédaction web|SEO|Blog|Rédaction|Conception rédaction
Lu, Business Developper: Stratégie & Webmarketing,Business development|Stratégie de communication|Growth hacking|Webdesign|Wordpress|Rédaction web|Communication digitale|Formation webmarketing|Formation Réseaux Sociaux|Innovation|Gestion de projet|Stratégie commerciale|Instagram Marketing|Facebook Marketing|Twitter Marketing|Veille concurrentielle|Créatif|Design|Conception rédaction|Traduction|Montage vidéo|Adobe Photoshop|Site vitrine|Stratégie de positionnement|Conseil|Audit|Etude de marché|Business model|Lean startup|Start-up|Développement produit
Im,Business Developement Stratégie D'entreprise,Business development|Stratégie d'entreprise|Formation|Start-up|Stratégie commerciale|Gestion de projet|Commercial|Développement produit|Evénementiel|Formation Réseaux Sociaux|Marketing|Développement|Stratégie de positionnement|Management d'équipe
Co,"Accélérer Votre Croissance, Gagner En Rentabilité",Accompagnement de dirigeants|manager les équipes|Stratégie commerciale|stratégie marketing|Plan d'actions commercial|Augmenter le CA et la marge|Pilotage performance|trouver des financements|créer/structurer l'activité commerciale|Développement compétences|Stratégie d'entreprise|Business model|Stratégie de positionnement|Business plan|Business development|Marketing|Start-up|Innovation
Ra," Développeur Fullstack · Angular, Nodejs, Python",Node.js|Python|PHP|Angular|JavaScript|Laravel|Typescript|AngularJS|HTML5|CSS3|jQuery|MySQL|Bootstrap|CSS|Développement Front-End|Wordpress|Apache Kafka|Redis
Na,Développeur Back End -C# -Elixirphoenix -Nodejs,Développement Back-End|Développement Mobile|Node.js|C#|ElixirLang|JavaScript|ERP|E-learning|GO
Ya,Expert Marketing Digital - Facebook Ads,Conseil|Stratégie commerciale|Facebook|Facebook Marketing|Shopify
An,Consultante Webmarketing Seo - Sea - Wordpress ,Webmarketing|SEO|SEA|Facebook Marketing|Russe|Rédaction web|Wordpress|Traduction Français Russe|Google AdWords|Traduction Russe Français|Développement web|HTML5|CSS3|PHP|JavaScript|Rédaction SEO|Community management|Réseaux sociaux|Rédaction|Communication digitale|Conception rédaction|Stratégie de communication|Traduction Français Anglais|Blog
Th,Digital & Community Manager - Instagram Influencer,Community management|Communication digitale|Médias|Réseaux sociaux|Administration réseaux|Instagram|Instagram Marketing|Communication|LinkedIn|Facebook|Pinterest|Rédaction web|Marketing de contenu|Photographie|Retouche photo|Adobe Lightroom
Ma,Développeur / Consultant Elasticsearch,Elasticsearch|ELK|Elastic stack|KIbana|Logstash|Elastic|Beats|Ruby on Rails|MongoDB|AngularJS|d3.js|Node.js|Redis|Data visualisation|API|REST|PHP
Be,Chasseur D'affaires - Business Developer,Stratégie commerciale|Business development|Générer des leads de qualité|Prise de rendez-vous de haute qualité|B2B|CRM|Relances d'opportunités|Evangéliser un marché|Ventes complexes|Stratégie d'entreprise|Stratégie de positionnement|Business model|Marketing
Ir,Communication & Marketing Digital,Stratégie de communication|Gestion de projet|Rédaction web|Evénementiel|relations publiques|Relations presse|Community management|Webmarketing|Rédaction|E-commerce|Dossier de presse|restauration|hotellerie|SEO|Blog|Google Analytics|Storytelling|Stratégie webmarketing|Facebook|Twitter|Instagram|Marketing|Communication|Communication visuelle|Communication digitale|E-réputation|Gestion de projet web|Charte graphique|Identité visuelle|shooting photos|Reportage|Communication print|Conseil|Stratégie commerciale|Emailing
Ma,Developpeur Web (Backend & Frontend),PHP|MySQL|Symfony|symfo
Id,Développeur Java Confirmé,Java|spring|Apache Tomcat|hibernate|javafx 2.0|SQL|CSS|MySQL|JavaScript|HTML5|PHP
Ga,Webmaster Pro - Consultant Com' Web Et Mobile,Wordpress|Prestashop|Responsive design|HTML5|CSS3|SASS|SEO|Gestion de projet|Intégration Responsive|jQuery|Modules wordpress|Thèmes wordpress|PHP|MySQL|JavaScript|Git|React.js|Nantes|Saint Nazaire|Cordemais|Développement web|Intégration web|Audit SEO|SEO insight
Au,Lead Dev Symfony / Full Stack Js,React.js|Node.js|MongoDB|PHP|MySQL|Linux|HTML5|CSS3|Debian|Ubuntu|Wordpress|JavaScript|jQuery|CSS|Développement Front-End|Bootstrap|Développement web|SQL
Ma,Spécialiste Acquisition/Fidélisation,SEO|Rédaction SEO|Audit SEO|SEO Moz|Stratégie de communication|Netlinking SEO|Adobe Photoshop|Développement web|Gestion de projet|Publicité|Evénementiel|Partenariats|Mise en page|Wordpress|Microsoft Office|Adobe Illustrator|Adobe InDesign|Stratégie webmarketing|Webmarketing|Google Analytics|Google AdWords|SEA
Ma,Commercial Terrain B To B,B to B|Suivi de clients|Conseil / Vente|Satisfaction clients|Prospection téléphonique / terrain|Organisation des tournées / Prise de RDV|Technicité Produits
Ma,Fullstack Developper Rails / Node / Python,JavaScript|Ruby on Rails|Python|Express|React.js|Vue.js|Docker|Nginx|Node.js|HTML5|CSS3|jQuery|Bootstrap|Wordpress|Développement Front-End
Ki,Développeur Web Front-End / Back-End,JavaScript|PHP|Site vitrine|Wordpress|Bootstrap|Python|Node.js|MySQL|Drupal|Vue.js|Git|phpMyAdmin|MVC|Communication digitale|E-commerce|Méthode agile|Scrum|DevOps|Développement web|Développement Front-End|Développement Back-End
Th,"Développeur Full-Stack, Application, Blockchain",Node.js|Python|React Native|GO|Architecture SI|Blockchain|React.js|Git|C|UNIX|JavaScript|MySQL|HTML5|CSS3|PHP
Pi,Développeur Web Front / Back End,Wordpress|Développement web|Développement Front-End|HTML5|CSS3|JavaScript|jQuery|HTML|CSS|SEO|Accessibilité|Site vitrine|Développement Back-End|Intégration web|Intégration Responsive|Java|Vue.js|Android
Vi,Développeur Web Confirmé - Front-End / Back-End,Laravel|PHP|HTML5|Wordpress|Prestashop|JavaScript|Vue.js|Laravel Nova|jQuery|Bootstrap|Développement Front-End|Développement Back-End|MySQL|CSS|Stripe Connect|Yousign|CSS3|Node.js|Développement web|HTML|SQL|Git|Drupal
Ga,Développeur Fullstack | Mobile,Vue.js|AngularJS|Node.js|Android|Python|JavaScript|HTML5|CSS3|Bootstrap|jQuery|MySQL|Java|PHP|React.js|Développement Front-End|CSS|Git|SQL
Ol,Développeur Fullstack Mobile Ios / Android / Web,Titanium|iOS|Swift|Objective-C|Développement|Application Mobile|Gestion de projet|Android|Développement Mobile
La,Directeur Artistique/ Design Graphique & Packaging,Gestion de projet identité visuelle & marque; logo; création visuelle tout supports|création graphique|Montage photo|Mise en page|Packaging|Retouche photo|maquettes techniques|catalogues|Brochures|Edition|Photographie|Illustration
Ar,Développeur Wordpress,Wordpress|Site vitrine|E-commerce|WooCommerce|CMS|Créatif|User Experience Design|User Interface Design|Facebook Marketing|Facebook|Instagram|Instagram Marketing|Pinterest|Google Analytics|Google AdWords|Google Search Console|Google Shopping|LinkedIn|LinkedIn Marketing|Webdesign|Développement web|Webmarketing|Stratégie webmarketing|Intégration web|Web analytics|Webmastering|Gestion de projet web|Rédaction web
Ch,Designer Industriel Produit/Packaging,Design produit|modélisation 3D|design volume|Packaging|design industriel|prototypage|Impression 3D|Branding|footwear|alias|Design logo|palettisation|flaconnage|industrialisation|Développement produit|analyse de la valeur|Adobe Photoshop|Adobe Illustrator|keyshot|pantone|CAD|3D modeling|mécanique|Luxe|sport|automobile|studio tools|CAO|DAO|PAO|production|rendu 3D|Product management|Gestion de projet|Adobe Creative Suite|mobilier|design interieur|Moodboard|parfum|spiritueux|pet|pehd|injection|fabrication|Sketch
Jo,Concepteur Pédagogique - Designer Pédagogique,E-learning|Learning Management System|Conception rédaction|Communication digitale|Marketing de contenu|Motion design|Flat Design
Ya,Dev Wordpress / E-Commerce / Seo /,Site web|E-commerce|Wordpress|CMS|HTML5|CSS3|Shopify|Développement web
In,Développeur Fullstack - Ruby On Rails - Wordpress,CSS3|HTML5|Ruby on Rails|Bootstrap|JavaScript|Wordpress|Intégration web|Développement Front-End|Shopify|Symfony|Prestashop|jQuery|PHP|CSS|Git|Développement web|SEO|User Interface Design|User Experience Design
An,Vidéos Vr 360° - Réalité Virtuelle & Augmentée,vidéos 360|VR|Réalité virtuelle|réalité augmentée|visite virtuelle|Réalisation vidéo|vfx|stitching|son spatialisé|Animation 3D|Facebook 360|Montage Vidéo Youtube|Montage De Vidéo Youtube|Youtube VR|live video|youtube|voix off
Sy,Intégrateur Web,Wordpress|HTML5|CSS3|Intégration Responsive|jQuery|JavaScript|Intégration web|CSS|HTML|Bootstrap|Développement Front-End
Pa,Cto / Dev  React Js - Gatsby - Javascript,React.js|JavaScript|Typescript|Node.js|gatsby|pwa|CSS|Développement Front-End|craftcms|ECMAScript|HTML|webpack|Git|SASS|Vue.js|MySQL|PHP|MongoDB|Développement web|react|Intégration web|Symfony
Et,Développeur Web Fullstack,React.js|Node.js|Angular|Typescript|Cypress|HTML5|CSS|GitHub|Python|Bootstrap|Microsoft Azure|C#|TensorFlow|Machine learning|Deep Learning|JavaScript|Docker|CSS3|MySQL|TDD
An,Ux Designer / Ergonome Web Senior,Design Thinking|User Experience Design|Recueil & analyse des besoins|Maquettage|Persona|Wireframing|User Testing|Benchmark|Tri par carte|Analyse et conception d’IHM|Recommandations ergonomiques|User story mapping
Ma,Facilitateur De Rétrospective / React(-Native) Dev,Méthode agile|React.js|React Native|Node.js|JavaScript|noSQL|MongoDB|Android|AngularJS|GO|HTML5|CSS3|MySQL|Développement Front-End|Scrum|Vue.js
Jé,Développeur Fullstack,Symfony|Docker|sylius|Wordpress|PHP|MySQL|JavaScript|HTML|Bootstrap|HTML5|CSS3|jQuery|Node.js|CSS|Développement web|Git|SQL|Développement Back-End
Ma,Devops - Administrateur Système & Réseaux,Hébergement|Infogérance|Cybersécurité|Administration système|Administration réseaux|linux|DevOps|Docker|Kubernetes|Ansible|HaProxy|mysql|Debian|Nginx|PostgreSQL|php|python|varnish|Elasticsearch|redis|RabbitMQ|Git|Ubuntu|MongoDB|Node.js|Puppet|Iptables|Apache|Cisco|VMWARE|Database administration|Data Operating System Center|Big Data|Virtualisation|Securi
Pi,"Stratégie Marketing, Communication, Digitale",Stratégie de communication|Stratégie webmarketing|Marketing|Planning stratégique|Stratégie d'entreprise|Branding|Stratégie éditoriale|Stratégie de positionnement|Conseil|Réseaux sociaux|Communication 360°|Brand content|Marketing de contenu|Communication digitale|Business development|Storytelling|Webmarketing|E-commerce|Publicité|Management d'équipe|Communication|Community management|Facebook Marketing
Th,Développeur Web Full-Stack Php Spécialisé Laravel,Laravel|PHP|Vue.js|JavaScript|Développement Front-End|Développement Back-End|Fullstack|HTML5|CSS3|Bootstrap|MySQL
Sé,Développeur Php / Symfony & Intégrateur Web,PHP|Symfony|HTML|JavaScript|CSS|Bootstrap|Responsive design|Wordpress|Codeigniter|Symfony 2|Symfony 3|Symfony 4|Méthode agile|Intégration web|Intégration Responsive|HTML5|CSS3|jQuery|PhpStorm|React.js|Ionic|Git|GitHub|gitlab CI|gitlab-ci|Intégration continue|PHP 5.3|PHP 5.5
Ga,Software Craftsman / Coach-Agile / Formateur,Formation|Méthode agile|TDD|Scrum|Kotlin|Java|legacy code|refactoring|clean code|Architecture web|Spring|Android|Hibernate|MySQL|PHP
Lu,"Développeur Web Fullstack, Ingénieur Logiciel",Développement web|Java|Spring|JavaScript|Node.js|Ember.js|MySQL|Apache Kafka|Elasticsearch|AngularJS|MongoDB|Cassandra|Amazon Web Services|Redis|Hibernate|Android|Cordova|Jenkins|ActiveMQ|Electron|HTML5|CSS3|jQuery|Bootstrap
Am,Webdesign (Ux & Ui | Intégratrice) • Experte Prezi,Webdesign|Prezi|Branding|Design logo|Wordpress|User Experience Design|Responsive design|Magento|Formation Photoshop|Direction artistique|E-commerce|Graphisme|Carte de visite|Site vitrine|Formation|Adobe Photoshop|Adobe Illustrator|Adobe Creative Suite|Adobe InDesign|Plaquette|Catalogue|Flyer|Alsace|User Interface Design
Fa,Développeur,C++|Python|Java|C|Qt|Spring|SQL|JavaScript|MySQL
Gu,Talent Acquisition Manager / Rpo / Tech Recruiter,Recrutement|Sourcing|Talent Acquisition|RPO|HRtech|Interview|Candidate Experience|Hiring Management|Recruitment Plan|Employer Branding|Chasse de tête|Conseil RH|Talent Management|Coaching individuel|Coaching|Formation|recrutement startup|Approche directe
Ar,Développeur Fullstack Expérimenté,PHP|Angular|AngularJS|Wordpress|WooCommerce|Symfony 4|themes wordpress|Plugin Wordpress|Prestashop|JavaScript|Git|Google Analytics|composer|GitHub|jQuery|Google AdWords|Google Tag Manager|Bootstrap|Bootstrap 3|UNIX|SQL|MySQL|E-commerce|PostgreSQL|Community management|Twitter Marketing|Instagram Marketing|Presse|Facebook Marketing|Facebook|Node.js|User Testing|Spécifications fonctionnelles|Spécifications techniques|Méthode agile|Kanban|Scrum|Jenkins|Acquisition trafic|SEO|Audit SEO
La,Développeur Php 7 / Symfony 3 Backend,Symfony|PHP|Docker|API|Elasticsearch|Développement Back-End|Shopify|MySQL|Laravel|REST|Gestion de projet technique|E-commerce|PostgreSQL|Oracle|jQuery|Amazon Web Services|Algolia|Développement web|Symfony 3|MongoDB
Ma,"Développeur Mobile Senior (Ios, Android)",iOS|Swift|Objective-C|React Native|Android|Kotlin|Développement Mobile|Application Mobile|Apple Watch|Conseil|Audit|Apple TV
Ni,Lead/Senior Developer Certifié Symfony3,Symfony 4|PHP|MySQL|Vue.js|Elasticsearch|Docker|PHPUnit|JavaScript|jQuery|Node.js|HTML5|CSS3|Redis|Vagrant|Capistrano|SQL
Ol,Intégrateur Web (10 Ans) Html/Css/Responsive,HTML|CSS|JavaScript|jQuery|Intégration web|Bootstrap|SEO|Webmastering|W3C|Responsive design|Joomla|Wordpress|Prestashop|Drupal|Bedrock|eZ Publish|Développement Front-End|HTML5|CSS3|Mobile
Sa,Community Management / Social Media / Stratégie,Community management|Facebook|Communication digitale|Réseaux sociaux|Stratégie webmarketing|Planning stratégique|Campagnes de publicité digitales|Facebook Marketing|jeux concours Facebook|Google AdWords|Google Partner|Animation des communautés|Marketing de contenu|Stratégie éditoriale|Formation Réseaux Sociaux|Stratégie de communication|Instagram
Ju,"Recrutement, Coaching/Reconversion Professionnel",Recrutement|Formation|Management d'équipe|Coaching|Sourcing|Pédagogie|Conseil
Th,Développeur Front End,Développement front end|Node.js|Vue.js|Webpack|Laravel|React.js|React Native|ES6|Wordpress|Pixi|GSAP|DevOps|SASS|Fastlane|Intégration continue|Méthode agile|HTML5|CSS3|PHP|JavaScript|MySQL
Ha,Développeur .Net C#,C#|C++|Développement|Ingénieur|.NET|Microsoft|PL/SQL|Transact-SQL|Windows Presentation Foundation|Oracle|SQL Developer|SQL Server|Microsoft Visual Studio|Linq|Entity framework|Apache subversion|Méthode agile|Scrum|Tests unitaires|TDD|ASP.NET MVC|SQL|Programmation C#
Ni,"? Développeur Ios (Swift/Obj-C) / Web (Php), Unity",Swift|Objective-C|Xcode|iOS|iPhone|Apple Watch|iPad|Unity 3D|PHP|JavaScript|HTML|Ruby on Rails|CSS3|HTML5|jQuery|MySQL|Bootstrap
Gr,Etl / Scrapping / Dev Web / Python,PL/SQL|Python|Qlik|PHP|Tableau software|Talend|Node.js|Grunt|Docker|AngularJS|Git|C#|Wordpress|CSS|Magento|Java|Eclipse|Netbeans|Prestashop|MySQL|Lightroom|MongoDB|SQL Server|Adobe Photoshop
Al,Web/Mobile Developer Senior,AngularJS|Angular|PHP|Python|Ionic|Bootstrap|CSS3|HTML5|JavaScript|Typescript|jQuery|MySQL|Node.js|CSS|SQL
Sa,Consultante Recrutement,Recrutement|Sourcing|Chasse de tête|RH|Talent Acquisition|Approche directe|Ressources humaines
So,Product Manager / Product Owner,Product management|Gestion de projet web|Gestion de projet technique|Lean startup|Méthode agile|User Experience Design|Transformation digitale|Stratégie d'entreprise|Stratégie de positionnement|Lean management|Gestion de projet|Management d'équipe|Application Mobile|Développement web|Conduite du changement|Scrum|AMOA|Business model|Business development|Spécifications fonctionnelles|Innovation
